movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0094661,Anna,1988,PG-13,95 min,"Drama, Family, Music",5.3,"The story of young ballerina Anna, as she becomes a professional dancer and is ready to leave Munich and move across the Atlantic to New York.",Frank Strecker,/name/nm0834028/,"Silvia Seidel, 
Patrick Bach, 
Jon Peterson, 
Günther Maria Halmer","/name/nm0782375/,/name/nm0045339/,/name/nm0677226/,/name/nm0356847/",222.0,
tt0036120,Lost Angel,1943,Passed,91 min,"Comedy, Drama, Romance",7.2,"Alpha's been raised along scientific principles, and will make Mike Regan a great human interest story for his paper. But when his interview prompts Alpha to run away from the institute and...                See full summary »",Roy Rowland,/name/nm0746740/,"Margaret O'Brien, 
James Craig, 
Marsha Hunt, 
Philip Merivale","/name/nm0639684/,/name/nm0185883/,/name/nm0402554/,/name/nm0580882/",590.0,
tt0969226,Baram-pigi joheun nal,2007,,103 min,"Comedy, Romance",5.6,"Two bored housewives who use ""Dewdrop"" and ""Tweetie"" as their Internet chat room monikers are longing for a bit of excitement. Though Tweetie quickly hooks up with Fox, an older but eager ...                See full summary »",Moon-il Jang,/name/nm0417537/,"Kim Hye-su, 
Jin-Seo Yoon, 
Jong-Hyuk Lee, 
Lee Min-ki","/name/nm0453476/,/name/nm1517134/,/name/nm1508045/,/name/nm2523105/",330.0,
tt5293858,#WalangForever,2015,,119 min,"Comedy, Romance",7.0,A screenwriter struggling to find inspiration has her life turned upside down when an ex-boyfriend suddenly comes back into her life.,Dan Villegas,/name/nm2758967/,"Jericho Rosales, 
Jennylyn Mercado, 
Lorna Tolentino, 
Pepe Herrera","/name/nm1137883/,/name/nm1717582/,/name/nm0865994/,/name/nm7388919/",182.0,
tt1243945,My Fair Lady,,,,"Drama, Musical, Romance",,A poor young woman selling flowers on the street in London happens across a man that's an expert in language. The gentleman makes a bet with his colleague that he can take that young woman ...                See full summary »,John Madden,/name/nm0006960/,,,,
tt0091317,Happy Ghost III,1986,,89 min,"Comedy, Crime, Fantasy",6.2,"A young, unsuccessful singer, after committing suicide, is to be reincarnated, this time into a musical family. Her spirit must get to the hospital where her future mother is currently ...                See full summary »",Johnnie To,/name/nm0864775/,"Raymond Pak-Ming Wong, 
Maggie Cheung, 
Danny Poon, 
Yin Cheung Joh","/name/nm2260417/,/name/nm0001041/,/name/nm0690933/,/name/nm2510065/",320.0,
tt0020838,Doughboys,1930,Passed,79 min,"Comedy, Romance, War",5.7,A naive and wealthy young man seeks to impress a girl and then unwittingly signs up for army service.,Edward Sedgwick,/name/nm0781292/,"Buster Keaton, 
Sally Eilers, 
Cliff Edwards, 
Edward Brophy","/name/nm0000036/,/name/nm0251755/,/name/nm0249893/,/name/nm0112395/",491.0,
tt0108256,The Seventh Horse of the Sun,1992,Not Rated,130 min,"Drama, Romance",8.0,"On a lazy afternoon, a man shares his memories of a storyteller friend who once narrated a convoluted love story with intertwined plots. As these plots unravel, reality mixes with fiction.",Shyam Benegal,/name/nm0070867/,"Rajit Kapoor, 
Raghuvir Yadav, 
Siraj Ahmed, 
Rakesh Dhar","/name/nm0438496/,/name/nm0944834/,/name/nm1399691/,/name/nm5168919/",937.0,
tt0212048,Cause of Death,2001,R,95 min,"Crime, Mystery, Romance",4.4,"A deputy-district attorney, assigned to investigate the murder of the mayor's cousin, finds himself falling for the victim's wife.",Marc S. Grenier,/name/nm0340244/,"Patrick Bergin, 
Maxim Roy, 
Joan Severance, 
Michael Ironside","/name/nm0000920/,/name/nm0747114/,/name/nm0000220/,/name/nm0000461/",321.0,
tt5051390,Ahwak,2015,,,"Comedy, Romance",5.3,"Dr. Sherif (Tamer Hosny) who works as a plastic surgeon, gets to know a young lady whom he falls in love with. But when he is introduced to her single mum (Ghada Adel) he falls in love with...                See full summary »",Mohamed Samy,/name/nm4920270/,"Tamer Hosny, 
Ghadah Adel, 
Intesar, 
Mahmoud Hemida","/name/nm2347863/,/name/nm0011775/,/name/nm1472672/,/name/nm0375990/",1071.0,
