movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt6314170,Olaf Ittenbach's Colourman,2017,,110 min,Horror,,Add a Plot,Olaf Ittenbach,/name/nm0411809/,"Uwe Choroba, 
Tomas Da Prato, 
Nicole Lauer, 
Andreas Rimkus","/name/nm7302145/,/name/nm6602929/,/name/nm6907199/,/name/nm7338691/",,
tt6012076,Portmanteau,2017,,85 min,Horror,3.3,"A series of disturbing stories including the tale of a photographer who discovers something shocking, an unhinged bird=watcher and more.",Mark Garvey,/name/nm5275556/,"Simon Cleary, 
Paul Woodcock, 
Eleanor Clarke, 
Madonna Norgrove","/name/nm6344142/,/name/nm6344101/,/name/nm8287450/,/name/nm8292944/",37.0,
tt0270357,Fantasi,1994,,,"Fantasy, Horror",6.3,Add a Plot,Aziz M. Osman,/name/nm0530789/,"Erma Fatima, 
Faizal Hussein, 
Mustapha Kamal, 
Melissa Saila","/name/nm0268874/,/name/nm0404003/,/name/nm0436390/,/name/nm0756534/",16.0,
tt4264696,Patriots' Day,,,,"Action, Horror, Sci-Fi",,"Freedom fighters battle a vile, alien regime bent on ruling the world.","Kane Hodder, 
Federico Dordei, 
Kevin Wayne, 
Katarina Severen",/name/nm0387987/,,"/name/nm0196325/,/name/nm1157205/,/name/nm1467403/",,
tt23728758,The Visitant,VI,,,Horror,,Add a Plot,Tom Holland,/name/nm0276169/,,,,
tt13455758,Serena Versus,2023,,,Horror,,"On Serena's birthday, authorities end the search to find her mother, but Serena ventures into the forest with her sister on FaceTime to uncover the truth that lurks within, and alters their realities forever.",Jessica O'Keefe,/name/nm1342424/,"Charissa Barton, 
Brook Chalmers, 
Jessica O'Keefe","/name/nm3057479/,/name/nm1727087/,/name/nm1342424/",,
tt0187025,Fresh Kill,1988,Not Rated,86 min,Horror,4.5,"Leona and Allen unintentionally kill two offenders who have in their wake a lot of ""friends"". Since that day, the couple begins a slow metamorphosis that involves their existence and their moral values.",Joseph Merhi,/name/nm0580726/,"Pamela Dixon, 
Jody Jaress, 
Flint Keller, 
Tricia Parks","/name/nm0228937/,/name/nm1141654/,/name/nm1076999/,/name/nm0663023/",109.0,
tt0122093,Wolnyoui han,1980,,90 min,Horror,6.3,"A woman is tricked into betraying her lover and her father is slain. She throws herself into a lake, but the legendary spirit inhabiting the lake takes possession of her body.",In Soo Kim,/name/nm0453490/,"Bong-jin Jin, 
Jin Heo, 
Byeong-sun Park, 
Chi-woo Lee","/name/nm1081524/,/name/nm1065461/,/name/nm1224633/,/name/nm1222948/",12.0,
tt2669686,24th Street,2009,,77 min,"Crime, Drama, Horror",3.9,"After murdering his entire family, a man marries a widow with a teenage daughter in another town and prepares to do it with them too. But this time things go differently for all of them.",Saeed Assadi,/name/nm0039743/,"Shila Khodadad, 
Mehdi Mahani, 
Niki Karimi, 
Hadiseh Sadat","/name/nm2517836/,/name/nm2876745/,/name/nm0439312/,/name/nm5498499/",69.0,
tt0115507,Alien Vows,1996,,87 min,"Horror, Sci-Fi",4.3,A soon-to-be married couple gets caught up in the sinister plans of an alien race bent on the domination of planet earth.,Michael Ricks,/name/nm0725578/,"Bill Cook, 
Christine Dunn, 
Don Luna, 
Charleen McCrory","/name/nm0176916/,/name/nm1452392/,/name/nm2598666/,/name/nm0567030/",25.0,
