movie_name,movie_id,year,genre,rating,director_id,star_id,votes,description,normalized_rating,normalized_votes
Fantastic Beasts and Where to Find Them,tt3183660,2016.0,"['Adventure', ' Family', ' Fantasy']",7.2,/name/nm0946734/,"/name/nm1519666/,/name/nm2239702/,/name/nm0837223/,/name/nm0283945/",481949.0,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,0.5744680851063831,0.14829052943015059
Finding Nemo,tt0266543,2003.0,"['Animation', ' Adventure', ' Comedy']",8.2,/name/nm0004056/,"/name/nm0881279/,/name/nm0000983/,/name/nm0001122/,/name/nm1071252/,/name/nm0000353/",1052394.0,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",0.7872340425531914,0.36977913069475693
The Karate Kid,tt0087538,1984.0,"['Action', ' Drama', ' Family']",7.3,/name/nm0000814/,"/name/nm0001494/,/name/nm0001552/,/name/nm0000223/,/name/nm0184392/",229753.0,A martial arts master agrees to teach karate to a bullied teenager.,0.5957446808510639,0.05036953917775349
Charlie and the Chocolate Factory,tt0367594,2005.0,"['Adventure', ' Comedy', ' Family']",6.7,/name/nm0000318/,"/name/nm0000136/,/name/nm0383603/,/name/nm0446303/,/name/nm0000307/",489786.0,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",0.46808510638297884,0.15133342781318615
Wonder,tt2543472,2017.0,"['Drama', ' Family']",7.9,/name/nm0154716/,"/name/nm5016878/,/name/nm0005562/,/name/nm4207679/,/name/nm0000210/",167550.0,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",0.7234042553191491,0.026217770883768424
Percy Jackson & the Olympians: The Lightning Thief,tt0814255,2010.0,"['Adventure', ' Family', ' Fantasy']",5.8,/name/nm0001060/,"/name/nm0503567/,/name/nm0571727/,/name/nm0176869/,/name/nm1040365/",191921.0,A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,0.2765957446808511,0.03568038112913778
Willy Wonka & the Chocolate Factory,tt0067992,1971.0,"['Family', ' Fantasy', ' Musical']",7.8,/name/nm0835799/,"/name/nm0000698/,/name/nm0016776/,/name/nm0652578/,/name/nm0455702/",206091.0,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,0.7021276595744681,0.04118221475011697
"Monsters, Inc.",tt0198781,2001.0,"['Animation', ' Adventure', ' Comedy']",8.1,/name/nm0230032/,"/name/nm0798899/,/name/nm0881279/,/name/nm0000345/,/name/nm0000422/,/name/nm0316701/,/name/nm0000114/",918097.0,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",0.7659574468085106,0.3176351822263983
How to Train Your Dragon,tt0892769,2010.0,"['Animation', ' Action', ' Adventure']",8.1,/name/nm0213450/,"/name/nm0761498/,/name/nm0059431/,/name/nm0124930/,/name/nm2395586/,/name/nm0272401/",748554.0,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",0.7659574468085106,0.2518061506384185
Soul,tt2948372,2020.0,"['Animation', ' Adventure', ' Comedy']",8.0,/name/nm0230032/,"/name/nm5358492/,/name/nm0004937/,/name/nm0275486/,/name/nm0636218/,/name/nm1344302/",336469.0,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",0.7446808510638299,0.09180451989027395
Cloudy with a Chance of Meatballs,tt0844471,2009.0,"['Animation', ' Adventure', ' Comedy']",6.9,/name/nm0520488/,"/name/nm0588087/,/name/nm0267506/,/name/nm0352778/,/name/nm0132257/,/name/nm0001001/",238610.0,A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know that things are about to take a turn for the worst.,0.5106382978723406,0.05380847639589129
Lightyear,tt10298810,2022.0,"['Animation', ' Action', ' Adventure']",6.1,/name/nm0533691/,"/name/nm0262635/,/name/nm1551130/,/name/nm0812307/,/name/nm0169806/",108874.0,"While spending years attempting to return home, marooned Space Ranger Buzz Lightyear encounters an army of ruthless robots commanded by Zurg who are attempting to steal his fuel source.",0.3404255319148936,0.0034354427578280763
Bridge to Terabithia,tt0398808,2007.0,"['Drama', ' Family', ' Fantasy']",7.2,/name/nm0190780/,"/name/nm1242688/,/name/nm1455681/,/name/nm0221046/,/name/nm0001598/",161122.0,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,0.5744680851063831,0.023721949675888806
Alice in Wonderland,tt1014759,2010.0,"['Adventure', ' Family', ' Fantasy']",6.4,/name/nm0000318/,"/name/nm1985859/,/name/nm0000136/,/name/nm0000307/,/name/nm0004266/",420695.0,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",0.4042553191489363,0.12450723256215772
Night at the Museum,tt0477347,2006.0,"['Adventure', ' Comedy', ' Family']",6.4,/name/nm0506613/,"/name/nm0001774/,/name/nm0001303/,/name/nm0315041/,/name/nm0001813/",355422.0,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,0.4042553191489363,0.09916346502918845
Fantastic Beasts: The Crimes of Grindelwald,tt4123430,2018.0,"['Adventure', ' Family', ' Fantasy']",6.5,/name/nm0946734/,"/name/nm1519666/,/name/nm2239702/,/name/nm0283945/,/name/nm0000136/",288589.0,"The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.",0.4255319148936171,0.0732139910425334
Jumanji,tt0113497,1995.0,"['Adventure', ' Comedy', ' Family']",7.0,/name/nm0002653/,"/name/nm0000245/,/name/nm0000379/,/name/nm0001372/,/name/nm0404993/",352469.0,"When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.",0.5319148936170214,0.09801689377423069
Toy Story 3,tt0435761,2010.0,"['Animation', ' Adventure', ' Comedy']",8.3,/name/nm0881279/,"/name/nm0000158/,/name/nm0000741/,/name/nm0000349/,/name/nm0000885/",843295.0,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",0.8085106382978726,0.28859155777216505
Incredibles 2,tt3606756,2018.0,"['Animation', ' Action', ' Adventure']",7.6,/name/nm0083348/,"/name/nm0005266/,/name/nm0000456/,/name/nm1102970/,/name/nm9133740/",302726.0,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,0.6595744680851064,0.07870301164237693
Mulan,tt0120762,1998.0,"['Animation', ' Adventure', ' Comedy']",7.6,/name/nm0051643/,"/name/nm0176905/,/name/nm0001840/,/name/nm0000552/,/name/nm0000703/,/name/nm0001208/",293662.0,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",0.6595744680851064,0.07518370183711544
Mary Poppins,tt0058331,1964.0,"['Comedy', ' Family', ' Fantasy']",7.8,/name/nm0829038/,"/name/nm0000267/,/name/nm0001813/,/name/nm0866835/,/name/nm0424318/",176142.0,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",0.7021276595744681,0.029553815659453194
The Lego Movie,tt1490017,2014.0,"['Animation', ' Action', ' Adventure']",7.7,/name/nm0520488/,"/name/nm0588087/,/name/nm0695435/,/name/nm0002071/,/name/nm0006969/,/name/nm0004715/",361313.0,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",0.6808510638297873,0.10145078343858777
Raya and the Last Dragon,tt5109280,2021.0,"['Animation', ' Action', ' Adventure']",7.3,/name/nm2320658/,"/name/nm2788015/,/name/nm2128363/,/name/nm0727960/,/name/nm4511652/,/name/nm5377144/,/name/nm2110418/,/name/nm9865891/",155565.0,"In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.",0.5957446808510639,0.02156431457131708
A Bug's Life,tt0120623,1998.0,"['Animation', ' Adventure', ' Comedy']",7.2,/name/nm0005124/,"/name/nm0004056/,/name/nm0000228/,/name/nm0004929/,/name/nm0000506/,/name/nm0659363/",297525.0,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",0.5744680851063831,0.07668360185672324
Frozen II,tt4520988,2019.0,"['Animation', ' Adventure', ' Comedy']",6.8,/name/nm0118333/,"/name/nm1601644/,/name/nm0068338/,/name/nm0579953/,/name/nm1265802/,/name/nm2676147/",177207.0,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",0.4893617021276596,0.029967326796104064
Ice Age,tt0268380,2002.0,"['Animation', ' Adventure', ' Comedy']",7.5,/name/nm0917188/,"/name/nm0757858/,/name/nm0001459/,/name/nm0000491/,/name/nm0005380/,/name/nm0899681/",489767.0,"The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat.",0.6382978723404257,0.15132605061919896
Coraline,tt0327597,2009.0,"['Animation', ' Drama', ' Family']",7.7,/name/nm0783139/,"/name/nm0266824/,/name/nm0000159/,/name/nm1894655/,/name/nm0766837/",236682.0,"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",0.6808510638297873,0.05305988534287451
The Prince of Egypt,tt0120794,1998.0,"['Animation', ' Adventure', ' Drama']",7.2,/name/nm0152312/,"/name/nm9054338/,/name/nm0920425/,/name/nm0000174/,/name/nm0000146/,/name/nm0000201/,/name/nm0000113/",135634.0,Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,0.5744680851063831,0.013825638078745721
The Golden Compass,tt0385752,2007.0,"['Adventure', ' Family', ' Fantasy']",6.1,/name/nm0919363/,"/name/nm0000173/,/name/nm0185819/,/name/nm2301950/,/name/nm2036501/",191141.0,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",0.3404255319148936,0.03537752790229489
Luca,tt12801262,2021.0,"['Animation', ' Adventure', ' Comedy']",7.4,/name/nm1154836/,"/name/nm5016878/,/name/nm6244013/,/name/nm11735922/,/name/nm7184459/",167865.0,"On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.",0.6170212765957448,0.026340076994608823
Brave,tt1217209,2012.0,"['Animation', ' Adventure', ' Comedy']",7.1,/name/nm0028764/,"/name/nm0152312/,/name/nm0700760/,/name/nm0531808/,/name/nm0175262/,/name/nm0000668/,/name/nm0910278/",417815.0,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",0.5531914893617021,0.1233890052630455
Madagascar,tt0351283,2005.0,"['Animation', ' Adventure', ' Comedy']",6.9,/name/nm0201509/,"/name/nm0569891/,/name/nm0001674/,/name/nm0001774/,/name/nm0001710/,/name/nm0000586/",410935.0,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",0.5106382978723406,0.12071768449294411
Hachi: A Dog's Tale,tt1028532,2009.0,"['Biography', ' Drama', ' Family']",8.1,/name/nm0002120/,"/name/nm0000152/,/name/nm0000260/,/name/nm0846480/,/name/nm2105255/",289922.0,A college professor bonds with an abandoned dog he takes into his home.,0.7659574468085106,0.07373155944174055
Big Hero 6,tt2245084,2014.0,"['Animation', ' Action', ' Adventure']",7.8,/name/nm2320658/,"/name/nm0930261/,/name/nm3994407/,/name/nm0012523/,/name/nm1512166/,/name/nm2554352/",468341.0,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.",0.7021276595744681,0.14300690544184538
Lilo & Stitch,tt0275847,2002.0,"['Animation', ' Adventure', ' Comedy']",7.3,/name/nm0213450/,"/name/nm0761498/,/name/nm0153738/,/name/nm0761498/,/name/nm0000119/,/name/nm0001773/",195303.0,"A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace.",0.5957446808510639,0.036993521658859135
Sonic the Hedgehog,tt3794354,2020.0,"['Action', ' Adventure', ' Comedy']",6.5,/name/nm1733778/,"/name/nm2355635/,/name/nm0005188/,/name/nm0000120/,/name/nm1754366/",143123.0,"After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him.",0.4255319148936171,0.016733417329805222
Spy Kids,tt0227538,2001.0,"['Action', ' Adventure', ' Comedy']",5.6,/name/nm0001675/,"/name/nm0891786/,/name/nm0754512/,/name/nm0000104/,/name/nm0001303/",120052.0,"Using high tech gadgets, two kids have to save their reactivated OSS top spy parents when they're taken by an evil, high tech enemy.",0.2340425531914893,0.007775562462507353
Kung Fu Panda 3,tt2267968,2016.0,"['Animation', ' Action', ' Adventure']",7.1,/name/nm1868917/,"/name/nm0950775/,/name/nm0085312/,/name/nm0186505/,/name/nm0000163/,/name/nm0001401/",164650.0,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",0.5531914893617021,0.025091778117301268
The NeverEnding Story,tt0088323,1984.0,"['Adventure', ' Drama', ' Family']",7.3,/name/nm0000583/,"/name/nm0000441/,/name/nm0646768/,/name/nm0000660/,/name/nm0574468/",147797.0,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,0.5957446808510639,0.018548207050656084
The Adventures of Tintin,tt0983193,2011.0,"['Animation', ' Action', ' Adventure']",7.3,/name/nm0000229/,"/name/nm0068260/,/name/nm0785227/,/name/nm0185819/,/name/nm0670408/",234158.0,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.,0.5957446808510639,0.05207988336268033
Atlantis: The Lost Empire,tt0230011,2001.0,"['Animation', ' Action', ' Adventure']",6.9,/name/nm0873779/,"/name/nm0936374/,/name/nm0000150/,/name/nm0001815/,/name/nm0123553/,/name/nm0160004/",123509.0,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,0.5106382978723406,0.009117823494809756
My Neighbor Totoro,tt0096283,1988.0,"['Animation', ' Comedy', ' Family']",8.1,/name/nm0594503/,"/name/nm0847054/,/name/nm0383022/,/name/nm0757076/,/name/nm0411790/",344993.0,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",0.7659574468085106,0.0951141620769519
The Mitchells vs the Machines,tt7979580,2021.0,"['Animation', ' Adventure', ' Comedy']",7.6,/name/nm5106831/,"/name/nm6676487/,/name/nm3434305/,/name/nm1144419/,/name/nm0748973/,/name/nm5106831/",112093.0,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",0.6595744680851064,0.0046852947286066225
Wreck-It Ralph,tt1772341,2012.0,"['Animation', ' Adventure', ' Comedy']",7.7,/name/nm0601781/,"/name/nm0000604/,/name/nm1442113/,/name/nm0528331/,/name/nm0798971/",429339.0,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",0.6808510638297873,0.12786346755296535
Rio,tt1436562,2011.0,"['Animation', ' Adventure', ' Comedy']",6.9,/name/nm0757858/,"/name/nm0251986/,/name/nm0004266/,/name/nm0520064/,/name/nm0228327/",232560.0,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.",0.5106382978723406,0.05145942252102015
Toy Story 2,tt0120363,1999.0,"['Animation', ' Adventure', ' Comedy']",7.9,/name/nm0005124/,"/name/nm0105169/,/name/nm0881279/,/name/nm0000158/,/name/nm0000741/,/name/nm0000349/,/name/nm0001288/",587789.0,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",0.7234042553191491,0.18938538267252442
"Honey, I Shrunk the Kids",tt0097523,1989.0,"['Adventure', ' Comedy', ' Family']",6.4,/name/nm0002653/,"/name/nm0001548/,/name/nm0001242/,/name/nm0833519/,/name/nm0840133/",158043.0,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,0.4042553191489363,0.022526455976594882
The Emperor's New Groove,tt0120917,2000.0,"['Animation', ' Adventure', ' Comedy']",7.4,/name/nm0227540/,"/name/nm0005450/,/name/nm0000422/,/name/nm0457755/,/name/nm0911320/",208727.0,"Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.",0.6170212765957448,0.04220570334749884
Kung Fu Panda 2,tt1302011,2011.0,"['Animation', ' Action', ' Adventure']",7.2,/name/nm0950775/,"/name/nm0085312/,/name/nm0001401/,/name/nm0000329/,/name/nm0000163/",292055.0,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",0.5744680851063831,0.07455974653514554
The Jungle Book,tt3040964,2016.0,"['Adventure', ' Drama', ' Family']",7.4,/name/nm0269463/,"/name/nm5888481/,/name/nm0000195/,/name/nm0001426/,/name/nm0252961/",280644.0,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",0.6170212765957448,0.07012915913578113
Treasure Planet,tt0133240,2002.0,"['Animation', ' Adventure', ' Family']",7.2,/name/nm0166256/,"/name/nm0615780/,/name/nm0330687/,/name/nm0000668/,/name/nm0001737/,/name/nm0001975/",122275.0,"In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives ...                See full summary »",0.5744680851063831,0.008638694159009593
How to Train Your Dragon: The Hidden World,tt2386490,2019.0,"['Animation', ' Action', ' Adventure']",7.4,/name/nm0213450/,"/name/nm0059431/,/name/nm1065229/,/name/nm0000719/,/name/nm0000949/",133311.0,"When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.",0.6170212765957448,0.012923679045468752
Tomorrowland,tt1964418,2015.0,"['Action', ' Adventure', ' Family']",6.4,/name/nm0083348/,"/name/nm0000123/,/name/nm1429380/,/name/nm0491402/,/name/nm3864163/",184720.0,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",0.4042553191489363,0.0328844246079895
Miss Peregrine's Home for Peculiar Children,tt1935859,2016.0,"['Adventure', ' Drama', ' Family']",6.7,/name/nm0000318/,"/name/nm1200692/,/name/nm2633535/,/name/nm0000168/,/name/nm0001132/",177324.0,"When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.",0.46808510638297884,0.030012754780130498
Pokémon: Detective Pikachu,tt5884052,2019.0,"['Action', ' Adventure', ' Comedy']",6.5,/name/nm1224299/,"/name/nm0005351/,/name/nm6819854/,/name/nm1105980/,/name/nm0631490/",166935.0,"In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",0.4255319148936171,0.02597898276260384
Tarzan,tt0120855,1999.0,"['Animation', ' Adventure', ' Comedy']",7.3,/name/nm0118333/,"/name/nm0510674/,/name/nm0001282/,/name/nm0000378/,/name/nm0000306/,/name/nm0000335/",231028.0,A man raised by gorillas must decide where he really belongs when he discovers he is a human.,0.5957446808510639,0.05086458772163129
Paddington,tt1109624,2014.0,"['Adventure', ' Comedy', ' Family']",7.3,/name/nm1653753/,"/name/nm0095017/,/name/nm1020089/,/name/nm0910278/,/name/nm0000980/",120790.0,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",0.5957446808510639,0.008062108207904857
Cars 2,tt1216475,2011.0,"['Animation', ' Adventure', ' Comedy']",6.2,/name/nm0005124/,"/name/nm0506977/,/name/nm0005562/,/name/nm1249256/,/name/nm0000323/,/name/nm0607865/",195853.0,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,0.36170212765957455,0.03720707201112015
Monsters vs. Aliens,tt0892782,2009.0,"['Animation', ' Action', ' Adventure']",6.4,/name/nm1224299/,"/name/nm0970447/,/name/nm0000702/,/name/nm0933988/,/name/nm0170306/,/name/nm0736622/",166171.0,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,0.4042553191489363,0.025682341909644905
Hugo,tt0970179,2011.0,"['Adventure', ' Drama', ' Family']",7.5,/name/nm0000217/,"/name/nm2633535/,/name/nm1631269/,/name/nm0000489/,/name/nm0001426/",326384.0,"In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton.",0.6382978723404257,0.08788878297654247
Cheaper by the Dozen,tt0349205,2003.0,"['Comedy', ' Family']",5.9,/name/nm0506613/,"/name/nm0000188/,/name/nm0001372/,/name/nm0240381/,/name/nm0005305/",104157.0,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.",0.297872340425532,0.0016039572821640803
The Karate Kid,tt1155076,2010.0,"['Action', ' Drama', ' Family']",6.2,/name/nm0958969/,"/name/nm0000329/,/name/nm1535523/,/name/nm0378245/,/name/nm3924219/",189127.0,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",0.36170212765957455,0.03459554533965183
Ralph Breaks the Internet,tt5848272,2018.0,"['Animation', ' Adventure', ' Comedy']",7.0,/name/nm1601882/,"/name/nm0601781/,/name/nm0000604/,/name/nm0798971/,/name/nm2933757/,/name/nm0378245/",165506.0,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.",0.5319148936170214,0.025424140120092954
Space Jam,tt0117705,1996.0,"['Animation', ' Adventure', ' Comedy']",6.5,/name/nm0701592/,"/name/nm0003044/,/name/nm0001431/,/name/nm0005337/,/name/nm0913502/",200966.0,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",0.4255319148936171,0.03919231374041207
Monsters University,tt1453405,2013.0,"['Animation', ' Adventure', ' Comedy']",7.2,/name/nm0768959/,"/name/nm0000345/,/name/nm0000422/,/name/nm0000114/,/name/nm0000545/",365652.0,"A look at the relationship between Mike Wazowski (Billy Crystal) and James P. ""Sully"" Sullivan (John Goodman) during their days at Monsters University, when they weren't necessarily the best of friends.",0.5744680851063831,0.1031355015812433
Finding Dory,tt2277860,2016.0,"['Animation', ' Adventure', ' Comedy']",7.3,/name/nm0004056/,"/name/nm0533691/,/name/nm0001122/,/name/nm0000983/,/name/nm0642145/,/name/nm0647698/",281563.0,Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way.,0.5957446808510639,0.0704859823607409
Eragon,tt0449010,2006.0,"['Action', ' Adventure', ' Family']",5.1,/name/nm0266777/,"/name/nm1968873/,/name/nm0347149/,/name/nm0000460/,/name/nm0000518/",127628.0,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",0.12765957446808504,0.010717121496560868
The Chronicles of Narnia: Prince Caspian,tt0499448,2008.0,"['Action', ' Adventure', ' Family']",6.5,/name/nm0011470/,"/name/nm1602660/,/name/nm1342727/,/name/nm1670137/,/name/nm0608440/",214524.0,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",0.4255319148936171,0.04445652406032992
How to Train Your Dragon 2,tt1646971,2014.0,"['Animation', ' Action', ' Adventure']",7.8,/name/nm0213450/,"/name/nm0059431/,/name/nm0000949/,/name/nm0124930/,/name/nm0272401/",341463.0,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",0.7021276595744681,0.09374355708880394
How the Grinch Stole Christmas,tt0170016,2000.0,"['Comedy', ' Family', ' Fantasy']",6.3,/name/nm0000165/,"/name/nm0000120/,/name/nm0597410/,/name/nm3679189/,/name/nm0001787/",266237.0,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",0.3829787234042553,0.06453530472664584
The Jungle Book,tt0061852,1967.0,"['Animation', ' Adventure', ' Comedy']",7.6,/name/nm0718627/,"/name/nm0365201/,/name/nm0001982/,/name/nm0697515/,/name/nm0718624/",186833.0,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,0.6595744680851064,0.03370484623403954
Percy Jackson: Sea of Monsters,tt1854564,2013.0,"['Adventure', ' Family', ' Fantasy']",5.7,/name/nm0294457/,"/name/nm0503567/,/name/nm1275259/,/name/nm1040365/,/name/nm0277213/",120221.0,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.",0.2553191489361703,0.007841180661656646
The Lego Batman Movie,tt4116284,2017.0,"['Animation', ' Action', ' Adventure']",7.3,/name/nm0003021/,"/name/nm0004715/,/name/nm0148418/,/name/nm0206257/,/name/nm0000146/",155600.0,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",0.5957446808510639,0.021577904139188236
Onward,tt7146812,2020.0,"['Animation', ' Adventure', ' Comedy']",7.4,/name/nm0768959/,"/name/nm4043618/,/name/nm0695435/,/name/nm0000506/,/name/nm0818055/",153356.0,Two elven brothers embark on a quest to bring their father back for one day.,0.6170212765957448,0.020706618701963303
Rango,tt1192628,2011.0,"['Animation', ' Action', ' Adventure']",7.2,/name/nm0893659/,"/name/nm0000136/,/name/nm0279545/,/name/nm0648249/,/name/nm1113550/",271713.0,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",0.5744680851063831,0.06666148968843004
Cars 3,tt3606752,2017.0,"['Animation', ' Adventure', ' Comedy']",6.7,/name/nm0270263/,"/name/nm0005562/,/name/nm2242399/,/name/nm0177933/,/name/nm0277213/",104622.0,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,0.46808510638297884,0.0017845043981665732
Home,tt2224026,2015.0,"['Animation', ' Adventure', ' Comedy']",6.6,/name/nm0426333/,"/name/nm1433588/,/name/nm1982597/,/name/nm0000188/,/name/nm0000182/",104651.0,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",0.44680851063829785,0.0017957643258312448
Journey to the Center of the Earth,tt0373051,2008.0,"['Action', ' Adventure', ' Family']",5.8,/name/nm0108094/,"/name/nm0000409/,/name/nm1242688/,/name/nm1715194/,/name/nm1024878/",125178.0,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",0.2765957446808511,0.009765851745579993
